product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients,
P00291_M,PAIR00291,Himalaya Wellness Pain Relief - Men - 10,Health,Pain Relief,Himalaya Wellness,Men,69.97,10,69.97,Amazon.in,Himalaya Wellness Pain Relief for everyday use — nourishes and protects.,,
P00291_F,PAIR00291,Himalaya Wellness Pain Relief - Women - 10,Health,Pain Relief,Himalaya Wellness,Women,78.16,10,78.16,Amazon.in,Himalaya Wellness Pain Relief for everyday use — nourishes and protects.,,
P00292_M,PAIR00292,Himalaya Shampoo - Men - 650ml,Personal Care,Shampoo,Himalaya,Men,797.73,650,122.73,Myntra,Lightweight Shampoo from Himalaya — dermatologist tested.,"Sodium Laureth Sulfate, Aloe Vera, Dimethicone, Retinol",
P00292_F,PAIR00292,Himalaya Shampoo - Women - 650ml,Personal Care,Shampoo,Himalaya,Women,859.72,650,132.26,Myntra,Lightweight Shampoo from Himalaya — dermatologist tested.,"Sodium Laureth Sulfate, Aloe Vera, Dimethicone, Retinol",
P00293_M,PAIR00293,Colgate Toothpaste - Men - 200ml,Hygiene,Toothpaste,Colgate,Men,66.66,200,33.33,Amazon.in,Advanced formula Toothpaste by Colgate for long-lasting performance.,"Cetyl Alcohol, Water, Vitamin E, Shea Butter",
P00293_F,PAIR00293,Colgate Toothpaste - Women - 200ml,Hygiene,Toothpaste,Colgate,Women,73.91,200,36.95,Amazon.in,Advanced formula Toothpaste by Colgate for long-lasting performance.,"Cetyl Alcohol, Water, Vitamin E, Shea Butter",
P00294_M,PAIR00294,HealthKart Vitamins - Men - 30,Health,Vitamins,HealthKart,Men,920.27,30,30.68,Amazon.in,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00294_F,PAIR00294,HealthKart Vitamins - Women - 30,Health,Vitamins,HealthKart,Women,937.84,30,31.26,Amazon.in,Advanced formula Vitamins by HealthKart for long-lasting performance.,,
P00295_M,PAIR00295,Colgate Toothpaste - Men - 200ml,Hygiene,Toothpaste,Colgate,Men,50.18,200,25.09,Flipkart,Advanced formula Toothpaste by Colgate for long-lasting performance.,"Niacinamide, Shea Butter, Salicylic Acid, Aloe Vera",
P00295_F,PAIR00295,Colgate Toothpaste - Women - 200ml,Hygiene,Toothpaste,Colgate,Women,52.15,200,26.07,Flipkart,Advanced formula Toothpaste by Colgate for long-lasting performance.,"Niacinamide, Shea Butter, Salicylic Acid, Aloe Vera",
P00296_M,PAIR00296,Nivea Moisturizer - Men - 50ml,Personal Care,Moisturizer,Nivea,Men,1729.75,50,3459.5,Croma,Nivea Moisturizer for everyday use — nourishes and protects.,"Shea Butter, Sodium Laureth Sulfate, Panthenol, Cocamidopropyl Betaine",
P00296_F,PAIR00296,Nivea Moisturizer - Women - 50ml,Personal Care,Moisturizer,Nivea,Women,2009.12,50,4018.24,Croma,Nivea Moisturizer for everyday use — nourishes and protects.,"Shea Butter, Sodium Laureth Sulfate, Panthenol, Cocamidopropyl Betaine",
P00297_M,PAIR00297,Olay Face Wash - Men - 100ml,Personal Care,Face Wash,Olay,Men,287.59,100,287.59,BigBasket,Lightweight Face Wash from Olay — dermatologist tested.,"Fragrance, Sodium Laureth Sulfate, Glycerin, Retinol",
P00297_F,PAIR00297,Olay Face Wash - Women - 100ml,Personal Care,Face Wash,Olay,Women,329.81,100,329.81,BigBasket,Lightweight Face Wash from Olay — dermatologist tested.,"Fragrance, Sodium Laureth Sulfate, Glycerin, Retinol",
P00298_M,PAIR00298,Nike Socks - Men - 1,Clothing,Socks,Nike,Men,263.17,1,263.17,HealthKart,Advanced formula Socks by Nike for long-lasting performance.,,
P00298_F,PAIR00298,Nike Socks - Women - 1,Clothing,Socks,Nike,Women,303.88,1,303.88,HealthKart,Advanced formula Socks by Nike for long-lasting performance.,,
P00299_M,PAIR00299,Dove Soap - Men - 100ml,Personal Care,Soap,Dove,Men,117.84,100,117.84,PharmEasy,Lightweight Soap from Dove — dermatologist tested.,"Sodium Laureth Sulfate, Glycerin, Salicylic Acid, Water, Coconut Oil, Fragrance",
P00299_F,PAIR00299,Dove Soap - Women - 100ml,Personal Care,Soap,Dove,Women,125.15,100,125.15,PharmEasy,Lightweight Soap from Dove — dermatologist tested.,"Sodium Laureth Sulfate, Glycerin, Salicylic Acid, Water, Coconut Oil, Fragrance",
P00300_M,PAIR00300,Olay Conditioner - Men - 400ml,Personal Care,Conditioner,Olay,Men,241.2,400,60.3,HealthKart,Olay Conditioner for everyday use — nourishes and protects.,"Sodium Chloride, Water, Sodium Laureth Sulfate, Niacinamide",
P00300_F,PAIR00300,Olay Conditioner - Women - 400ml,Personal Care,Conditioner,Olay,Women,259.83,400,64.96,HealthKart,Olay Conditioner for everyday use — nourishes and protects.,"Sodium Chloride, Water, Sodium Laureth Sulfate, Niacinamide",
P00301_M,PAIR00301,Dettol Soap - Men - 100ml,Personal Care,Soap,Dettol,Men,88.09,100,88.09,Myntra,Lightweight Soap from Dettol — dermatologist tested.,"Aloe Vera, Niacinamide, Cocamidopropyl Betaine",
P00301_F,PAIR00301,Dettol Soap - Women - 100ml,Personal Care,Soap,Dettol,Women,105.46,100,105.46,Myntra,Lightweight Soap from Dettol — dermatologist tested.,"Aloe Vera, Niacinamide, Cocamidopropyl Betaine",
P00302_M,PAIR00302,Dove Soap - Men - 150ml,Personal Care,Soap,Dove,Men,286.55,150,191.03,Nykaa,Advanced formula Soap by Dove for long-lasting performance.,"Niacinamide, Dimethicone, Shea Butter, Panthenol, Retinol, Sodium Laureth Sulfate",
P00302_F,PAIR00302,Dove Soap - Women - 150ml,Personal Care,Soap,Dove,Women,315.65,150,210.43,Nykaa,Advanced formula Soap by Dove for long-lasting performance.,"Niacinamide, Dimethicone, Shea Butter, Panthenol, Retinol, Sodium Laureth Sulfate",
P00303_M,PAIR00303,Sensodyne Toothpaste - Men - 200ml,Hygiene,Toothpaste,Sensodyne,Men,281.75,200,140.88,Nykaa,Sensodyne presents a gentle Toothpaste with enriched ingredients.,"Fragrance, Salicylic Acid, Sodium Laureth Sulfate, Retinol, Water, Cetyl Alcohol",
P00303_F,PAIR00303,Sensodyne Toothpaste - Women - 200ml,Hygiene,Toothpaste,Sensodyne,Women,307.34,200,153.67,Nykaa,Sensodyne presents a gentle Toothpaste with enriched ingredients.,"Fragrance, Salicylic Acid, Sodium Laureth Sulfate, Retinol, Water, Cetyl Alcohol",
P00304_M,PAIR00304,Himalaya Wellness Pain Relief - Men - 10,Health,Pain Relief,Himalaya Wellness,Men,157.4,10,157.4,RelianceDigital,Advanced formula Pain Relief by Himalaya Wellness for long-lasting performance.,,
P00304_F,PAIR00304,Himalaya Wellness Pain Relief - Women - 10,Health,Pain Relief,Himalaya Wellness,Women,159.96,10,159.96,RelianceDigital,Advanced formula Pain Relief by Himalaya Wellness for long-lasting performance.,,
P00305_M,PAIR00305,Uniqlo Socks - Men - 5,Clothing,Socks,Uniqlo,Men,349.61,5,69.92,BigBasket,Advanced formula Socks by Uniqlo for long-lasting performance.,,
P00305_F,PAIR00305,Uniqlo Socks - Women - 5,Clothing,Socks,Uniqlo,Women,374.32,5,74.86,BigBasket,Advanced formula Socks by Uniqlo for long-lasting performance.,,
P00306_M,PAIR00306,Colgate Toothpaste - Men - 200ml,Hygiene,Toothpaste,Colgate,Men,383.4,200,191.7,Nykaa,Lightweight Toothpaste from Colgate — dermatologist tested.,"Salicylic Acid, Chamomile Extract, Niacinamide, Fragrance, Panthenol, Aloe Vera",
P00306_F,PAIR00306,Colgate Toothpaste - Women - 200ml,Hygiene,Toothpaste,Colgate,Women,452.76,200,226.38,Nykaa,Lightweight Toothpaste from Colgate — dermatologist tested.,"Salicylic Acid, Chamomile Extract, Niacinamide, Fragrance, Panthenol, Aloe Vera",
P00307_M,PAIR00307,Garnier Shampoo - Men - 100ml,Personal Care,Shampoo,Garnier,Men,743.65,100,743.65,Ajio,Advanced formula Shampoo by Garnier for long-lasting performance.,"Sodium Chloride, Panthenol, Water, Shea Butter, Chamomile Extract",
P00307_F,PAIR00307,Garnier Shampoo - Women - 100ml,Personal Care,Shampoo,Garnier,Women,810.74,100,810.74,Ajio,Advanced formula Shampoo by Garnier for long-lasting performance.,"Sodium Chloride, Panthenol, Water, Shea Butter, Chamomile Extract",
P00308_M,PAIR00308,Nivea Moisturizer - Men - 100ml,Personal Care,Moisturizer,Nivea,Men,1049.12,100,1049.12,BigBasket,Nivea Moisturizer for everyday use — nourishes and protects.,"Sodium Laureth Sulfate, Fragrance, Paraben, Coconut Oil, Cocamidopropyl Betaine",
P00308_F,PAIR00308,Nivea Moisturizer - Women - 100ml,Personal Care,Moisturizer,Nivea,Women,1201.74,100,1201.74,BigBasket,Nivea Moisturizer for everyday use — nourishes and protects.,"Sodium Laureth Sulfate, Fragrance, Paraben, Coconut Oil, Cocamidopropyl Betaine",
P00309_M,PAIR00309,Adidas Socks - Men - 1,Clothing,Socks,Adidas,Men,217.7,1,217.7,BigBasket,Lightweight Socks from Adidas — dermatologist tested.,,
P00309_F,PAIR00309,Adidas Socks - Women - 1,Clothing,Socks,Adidas,Women,228.33,1,228.33,BigBasket,Lightweight Socks from Adidas — dermatologist tested.,,
P00310_M,PAIR00310,L'Oréal Shampoo - Men - 650ml,Personal Care,Shampoo,L'Oréal,Men,421.08,650,64.78,Ajio,L'Oréal Shampoo for everyday use — nourishes and protects.,"Cetyl Alcohol, Cocamidopropyl Betaine, Tea Tree Oil, Niacinamide, Dimethicone, Paraben",
P00310_F,PAIR00310,L'Oréal Shampoo - Women - 650ml,Personal Care,Shampoo,L'Oréal,Women,524.14,650,80.64,Ajio,L'Oréal Shampoo for everyday use — nourishes and protects.,"Cetyl Alcohol, Cocamidopropyl Betaine, Tea Tree Oil, Niacinamide, Dimethicone, Paraben",
P00311_M,PAIR00311,Nivea Lotion - Men - 200ml,Personal Care,Lotion,Nivea,Men,535.45,200,267.73,Ajio,Nivea presents a gentle Lotion with enriched ingredients.,"Chamomile Extract, Water, Shea Butter, Aloe Vera",
P00311_F,PAIR00311,Nivea Lotion - Women - 200ml,Personal Care,Lotion,Nivea,Women,624.37,200,312.19,Ajio,Nivea presents a gentle Lotion with enriched ingredients.,"Chamomile Extract, Water, Shea Butter, Aloe Vera",
P00312_M,PAIR00312,Reebok Socks - Men - 3,Clothing,Socks,Reebok,Men,365.08,3,121.69,Nykaa,Lightweight Socks from Reebok — dermatologist tested.,,
P00312_F,PAIR00312,Reebok Socks - Women - 3,Clothing,Socks,Reebok,Women,416.85,3,138.95,Nykaa,Lightweight Socks from Reebok — dermatologist tested.,,
P00313_M,PAIR00313,Nike Hoodie - Men - M,Clothing,Hoodie,Nike,Men,1884.28,M,1884.28,Myntra,Advanced formula Hoodie by Nike for long-lasting performance.,,
P00313_F,PAIR00313,Nike Hoodie - Women - M,Clothing,Hoodie,Nike,Women,2051.84,M,2051.84,Myntra,Advanced formula Hoodie by Nike for long-lasting performance.,,
P00314_M,PAIR00314,L'Oréal Moisturizer - Men - 100ml,Personal Care,Moisturizer,L'Oréal,Men,1201.48,100,1201.48,PharmEasy,Advanced formula Moisturizer by L'Oréal for long-lasting performance.,"Dimethicone, Paraben, Vitamin E, Chamomile Extract, Shea Butter",
P00314_F,PAIR00314,L'Oréal Moisturizer - Women - 100ml,Personal Care,Moisturizer,L'Oréal,Women,1433.67,100,1433.67,PharmEasy,Advanced formula Moisturizer by L'Oréal for long-lasting performance.,"Dimethicone, Paraben, Vitamin E, Chamomile Extract, Shea Butter",
P00315_M,PAIR00315,Puma T-Shirt - Men - L,Clothing,T-Shirt,Puma,Men,1852.32,L,1852.32,PharmEasy,Puma T-Shirt for everyday use — nourishes and protects.,,
P00315_F,PAIR00315,Puma T-Shirt - Women - L,Clothing,T-Shirt,Puma,Women,1994.38,L,1994.38,PharmEasy,Puma T-Shirt for everyday use — nourishes and protects.,,
P00316_M,PAIR00316,Garnier Shampoo - Men - 200ml,Personal Care,Shampoo,Garnier,Men,557.8,200,278.9,Flipkart,Advanced formula Shampoo by Garnier for long-lasting performance.,"Glycerin, Tea Tree Oil, Chamomile Extract, Sodium Laureth Sulfate, Keratin, Cocamidopropyl Betaine",
P00316_F,PAIR00316,Garnier Shampoo - Women - 200ml,Personal Care,Shampoo,Garnier,Women,683.29,200,341.64,Flipkart,Advanced formula Shampoo by Garnier for long-lasting performance.,"Glycerin, Tea Tree Oil, Chamomile Extract, Sodium Laureth Sulfate, Keratin, Cocamidopropyl Betaine",
P00317_M,PAIR00317,Nike Hoodie - Men - XL,Clothing,Hoodie,Nike,Men,2528.32,XL,2528.32,Myntra,Nike presents a gentle Hoodie with enriched ingredients.,,
P00317_F,PAIR00317,Nike Hoodie - Women - XL,Clothing,Hoodie,Nike,Women,2691.69,XL,2691.69,Myntra,Nike presents a gentle Hoodie with enriched ingredients.,,
P00318_M,PAIR00318,Mamaearth Shampoo - Men - 350ml,Personal Care,Shampoo,Mamaearth,Men,442.7,350,126.49,Amazon.in,Mamaearth Shampoo for everyday use — nourishes and protects.,"Aloe Vera, Glycerin, Fragrance",
P00318_F,PAIR00318,Mamaearth Shampoo - Women - 350ml,Personal Care,Shampoo,Mamaearth,Women,525.43,350,150.12,Amazon.in,Mamaearth Shampoo for everyday use — nourishes and protects.,"Aloe Vera, Glycerin, Fragrance",
P00319_M,PAIR00319,Levi's T-Shirt - Men - S,Clothing,T-Shirt,Levi's,Men,321.16,S,321.16,Flipkart,Levi's T-Shirt for everyday use — nourishes and protects.,,
P00319_F,PAIR00319,Levi's T-Shirt - Women - S,Clothing,T-Shirt,Levi's,Women,341.33,S,341.33,Flipkart,Levi's T-Shirt for everyday use — nourishes and protects.,,
P00320_M,PAIR00320,Neutrogena Sunscreen - Men - 50,Personal Care,Sunscreen,Neutrogena,Men,487.78,50,487.78,HealthKart,Neutrogena presents a gentle Sunscreen with enriched ingredients.,"Sodium Chloride, Vitamin E, Panthenol, Chamomile Extract",
P00320_F,PAIR00320,Neutrogena Sunscreen - Women - 50,Personal Care,Sunscreen,Neutrogena,Women,607.59,50,607.59,HealthKart,Neutrogena presents a gentle Sunscreen with enriched ingredients.,"Sodium Chloride, Vitamin E, Panthenol, Chamomile Extract",
P00321_M,PAIR00321,L'Oréal Shampoo - Men - 650ml,Personal Care,Shampoo,L'Oréal,Men,641,650,98.62,BigBasket,L'Oréal presents a gentle Shampoo with enriched ingredients.,"Shea Butter, Panthenol, Keratin",
P00321_F,PAIR00321,L'Oréal Shampoo - Women - 650ml,Personal Care,Shampoo,L'Oréal,Women,762.17,650,117.26,BigBasket,L'Oréal presents a gentle Shampoo with enriched ingredients.,"Shea Butter, Panthenol, Keratin",
P00322_M,PAIR00322,Nivea Soap - Men - 150ml,Personal Care,Soap,Nivea,Men,141.52,150,94.35,Ajio,Advanced formula Soap by Nivea for long-lasting performance.,"Paraben, Tea Tree Oil, Coconut Oil, Dimethicone, Glycerin",
P00322_F,PAIR00322,Nivea Soap - Women - 150ml,Personal Care,Soap,Nivea,Women,159.41,150,106.27,Ajio,Advanced formula Soap by Nivea for long-lasting performance.,"Paraben, Tea Tree Oil, Coconut Oil, Dimethicone, Glycerin",
P00323_M,PAIR00323,Ponds Face Wash - Men - 100ml,Personal Care,Face Wash,Ponds,Men,708.58,100,708.58,Croma,Ponds presents a gentle Face Wash with enriched ingredients.,"Paraben, Dimethicone, Shea Butter, Fragrance, Coconut Oil",
P00323_F,PAIR00323,Ponds Face Wash - Women - 100ml,Personal Care,Face Wash,Ponds,Women,867.9,100,867.9,Croma,Ponds presents a gentle Face Wash with enriched ingredients.,"Paraben, Dimethicone, Shea Butter, Fragrance, Coconut Oil",
P00324_M,PAIR00324,Levi's T-Shirt - Men - S,Clothing,T-Shirt,Levi's,Men,2102.76,S,2102.76,HealthKart,Levi's presents a gentle T-Shirt with enriched ingredients.,,
P00324_F,PAIR00324,Levi's T-Shirt - Women - S,Clothing,T-Shirt,Levi's,Women,2367.22,S,2367.22,HealthKart,Levi's presents a gentle T-Shirt with enriched ingredients.,,
P00325_M,PAIR00325,Dove Shampoo - Men - 350ml,Personal Care,Shampoo,Dove,Men,219.23,350,62.64,HealthKart,Lightweight Shampoo from Dove — dermatologist tested.,"Sodium Chloride, Cocamidopropyl Betaine, Chamomile Extract",
P00325_F,PAIR00325,Dove Shampoo - Women - 350ml,Personal Care,Shampoo,Dove,Women,244.45,350,69.84,HealthKart,Lightweight Shampoo from Dove — dermatologist tested.,"Sodium Chloride, Cocamidopropyl Betaine, Chamomile Extract",
P00326_M,PAIR00326,Gillette Shaving Foam - Men - 250ml,Shaving,Shaving Foam,Gillette,Men,464.25,250,185.7,HealthKart,Lightweight Shaving Foam from Gillette — dermatologist tested.,,
P00326_F,PAIR00326,Gillette Shaving Foam - Women - 250ml,Shaving,Shaving Foam,Gillette,Women,454.15,250,181.66,HealthKart,Lightweight Shaving Foam from Gillette — dermatologist tested.,,
P00327_M,PAIR00327,Himalaya Wellness Pain Relief - Men - 10,Health,Pain Relief,Himalaya Wellness,Men,482.54,10,482.54,HealthKart,Advanced formula Pain Relief by Himalaya Wellness for long-lasting performance.,,
P00327_F,PAIR00327,Himalaya Wellness Pain Relief - Women - 10,Health,Pain Relief,Himalaya Wellness,Women,499.79,10,499.79,HealthKart,Advanced formula Pain Relief by Himalaya Wellness for long-lasting performance.,,
P00328_M,PAIR00328,Levi's T-Shirt - Men - L,Clothing,T-Shirt,Levi's,Men,1801.26,L,1801.26,Ajio,Levi's presents a gentle T-Shirt with enriched ingredients.,,
P00328_F,PAIR00328,Levi's T-Shirt - Women - L,Clothing,T-Shirt,Levi's,Women,2004.19,L,2004.19,Ajio,Levi's presents a gentle T-Shirt with enriched ingredients.,,
P00329_M,PAIR00329,Reebok T-Shirt - Men - XL,Clothing,T-Shirt,Reebok,Men,1321.36,XL,1321.36,Amazon.in,Advanced formula T-Shirt by Reebok for long-lasting performance.,,
P00329_F,PAIR00329,Reebok T-Shirt - Women - XL,Clothing,T-Shirt,Reebok,Women,1473.7,XL,1473.7,Amazon.in,Advanced formula T-Shirt by Reebok for long-lasting performance.,,
P00330_M,PAIR00330,Dettol Soap - Men - 100ml,Personal Care,Soap,Dettol,Men,219.8,100,219.8,Nykaa,Lightweight Soap from Dettol — dermatologist tested.,"Retinol, Tea Tree Oil, Water",
P00330_F,PAIR00330,Dettol Soap - Women - 100ml,Personal Care,Soap,Dettol,Women,253.51,100,253.51,Nykaa,Lightweight Soap from Dettol — dermatologist tested.,"Retinol, Tea Tree Oil, Water",
P00331_M,PAIR00331,HealthKart Supplements - Men - 100,Personal Care,Supplements,HealthKart,Men,226.25,100,226.25,Nykaa,Advanced formula Supplements by HealthKart for long-lasting performance.,"Sodium Laureth Sulfate, Panthenol, Shea Butter, Niacinamide, Sodium Chloride",
P00331_F,PAIR00331,HealthKart Supplements - Women - 100,Personal Care,Supplements,HealthKart,Women,270.23,100,270.23,Nykaa,Advanced formula Supplements by HealthKart for long-lasting performance.,"Sodium Laureth Sulfate, Panthenol, Shea Butter, Niacinamide, Sodium Chloride",
P00332_M,PAIR00332,Garnier Conditioner - Men - 200ml,Personal Care,Conditioner,Garnier,Men,719.33,200,359.67,Amazon.in,Garnier presents a gentle Conditioner with enriched ingredients.,"Glycerin, Cetyl Alcohol, Shea Butter",
P00332_F,PAIR00332,Garnier Conditioner - Women - 200ml,Personal Care,Conditioner,Garnier,Women,821.53,200,410.76,Amazon.in,Garnier presents a gentle Conditioner with enriched ingredients.,"Glycerin, Cetyl Alcohol, Shea Butter",
P00333_M,PAIR00333,Himalaya Shampoo - Men - 100ml,Personal Care,Shampoo,Himalaya,Men,364.15,100,364.15,HealthKart,Lightweight Shampoo from Himalaya — dermatologist tested.,"Salicylic Acid, Chamomile Extract, Niacinamide, Dimethicone",
P00333_F,PAIR00333,Himalaya Shampoo - Women - 100ml,Personal Care,Shampoo,Himalaya,Women,441.55,100,441.55,HealthKart,Lightweight Shampoo from Himalaya — dermatologist tested.,"Salicylic Acid, Chamomile Extract, Niacinamide, Dimethicone",
P00334_M,PAIR00334,Himalaya Wellness Vitamins - Men - 30,Health,Vitamins,Himalaya Wellness,Men,1986.27,30,66.21,Nykaa,Himalaya Wellness Vitamins for everyday use — nourishes and protects.,,
P00334_F,PAIR00334,Himalaya Wellness Vitamins - Women - 30,Health,Vitamins,Himalaya Wellness,Women,2031.98,30,67.73,Nykaa,Himalaya Wellness Vitamins for everyday use — nourishes and protects.,,
P00335_M,PAIR00335,Uniqlo Hoodie - Men - S,Clothing,Hoodie,Uniqlo,Men,1698.52,S,1698.52,Ajio,Uniqlo Hoodie for everyday use — nourishes and protects.,,
P00335_F,PAIR00335,Uniqlo Hoodie - Women - S,Clothing,Hoodie,Uniqlo,Women,1823.52,S,1823.52,Ajio,Uniqlo Hoodie for everyday use — nourishes and protects.,,
P00336_M,PAIR00336,Olay Face Wash - Men - 150ml,Personal Care,Face Wash,Olay,Men,274.77,150,183.18,RelianceDigital,Olay presents a gentle Face Wash with enriched ingredients.,"Retinol, Water, Niacinamide",
P00336_F,PAIR00336,Olay Face Wash - Women - 150ml,Personal Care,Face Wash,Olay,Women,302,150,201.33,RelianceDigital,Olay presents a gentle Face Wash with enriched ingredients.,"Retinol, Water, Niacinamide",
P00337_M,PAIR00337,Reebok T-Shirt - Men - M,Clothing,T-Shirt,Reebok,Men,1777,M,1777,Myntra,Lightweight T-Shirt from Reebok — dermatologist tested.,,
P00337_F,PAIR00337,Reebok T-Shirt - Women - M,Clothing,T-Shirt,Reebok,Women,1936.76,M,1936.76,Myntra,Lightweight T-Shirt from Reebok — dermatologist tested.,,
