product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients,pink_tax_percent
PR0407-W,PAIR0407,Ponds Jeans - Women,Apparel,Jeans,Ponds,Women,744.44,M,744.44,BigBasket,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",12.33
PR0408-M,PAIR0408,Dove Razor - Men,Grooming,Razor,Dove,Men,315.47,750,0.42,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0408-W,PAIR0408,Dove Razor - Women,Grooming,Razor,Dove,Women,383.11,750,0.51,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",21.44
PR0409-M,PAIR0409,L’Oréal Aftershave - Men,Grooming,Aftershave,L’Oréal,Men,1917.49,500,3.83,Amazon,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0409-W,PAIR0409,L’Oréal Aftershave - Women,Grooming,Aftershave,L’Oréal,Women,2117.48,500,4.23,Amazon,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",10.43
PR0410-M,PAIR0410,Nivea Aftershave - Men,Grooming,Aftershave,Nivea,Men,1248.13,50,24.96,RelianceDigital,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0410-W,PAIR0410,Nivea Aftershave - Women,Grooming,Aftershave,Nivea,Women,1429.24,50,28.58,RelianceDigital,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",14.51
PR0411-M,PAIR0411,Lakme Aftershave - Men,Grooming,Aftershave,Lakme,Men,1792.02,150,11.95,Flipkart,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0411-W,PAIR0411,Lakme Aftershave - Women,Grooming,Aftershave,Lakme,Women,2216.86,150,14.78,Flipkart,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",23.71
PR0412-M,PAIR0412,Levi’s Jeans - Men,Apparel,Jeans,Levi’s,Men,1650.76,S,1650.76,Nykaa,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0412-W,PAIR0412,Levi’s Jeans - Women,Apparel,Jeans,Levi’s,Women,1919.3,S,1919.3,Nykaa,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",16.27
PR0413-M,PAIR0413,Axe Face Wash - Men,Personal Care,Face Wash,Axe,Men,1414.39,150,9.43,Myntra,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",0
PR0413-W,PAIR0413,Axe Face Wash - Women,Personal Care,Face Wash,Axe,Women,1732.73,150,11.55,Myntra,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",22.51
PR0414-M,PAIR0414,Gillette Aftershave - Men,Grooming,Aftershave,Gillette,Men,1432.34,150,9.55,Myntra,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0414-W,PAIR0414,Gillette Aftershave - Women,Grooming,Aftershave,Gillette,Women,1599.61,150,10.66,Myntra,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",11.68
PR0415-M,PAIR0415,L’Oréal Razor - Men,Grooming,Razor,L’Oréal,Men,747.26,750,1,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0415-W,PAIR0415,L’Oréal Razor - Women,Grooming,Razor,L’Oréal,Women,905.58,750,1.21,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",21.19
PR0416-M,PAIR0416,Biotique Body Wash - Men,Personal Care,Body Wash,Biotique,Men,627.95,150,4.19,Amazon,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR0416-W,PAIR0416,Biotique Body Wash - Women,Personal Care,Body Wash,Biotique,Women,691.17,150,4.61,Amazon,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",10.07
PR0417-M,PAIR0417,Nivea Jeans - Men,Apparel,Jeans,Nivea,Men,1473.93,S,1473.93,BigBasket,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0417-W,PAIR0417,Nivea Jeans - Women,Apparel,Jeans,Nivea,Women,1768.06,S,1768.06,BigBasket,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",19.96
PR0418-M,PAIR0418,Himalaya Jeans - Men,Apparel,Jeans,Himalaya,Men,328.56,XL,328.56,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0418-W,PAIR0418,Himalaya Jeans - Women,Apparel,Jeans,Himalaya,Women,382.15,XL,382.15,Flipkart,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",16.31
PR0419-M,PAIR0419,Nivea Shaving Cream - Men,Grooming,Shaving Cream,Nivea,Men,1021.05,750,1.36,BigBasket,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0419-W,PAIR0419,Nivea Shaving Cream - Women,Grooming,Shaving Cream,Nivea,Women,1189.92,750,1.59,BigBasket,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",16.54
PR0420-M,PAIR0420,Bata Hoodie - Men,Apparel,Hoodie,Bata,Men,1354.87,M,1354.87,Amazon,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0420-W,PAIR0420,Bata Hoodie - Women,Apparel,Hoodie,Bata,Women,1588.87,M,1588.87,Amazon,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",17.27
PR0421-M,PAIR0421,Levi’s Deodorant - Men,Personal Care,Deodorant,Levi’s,Men,1038.72,200,5.19,Myntra,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",0
PR0421-W,PAIR0421,Levi’s Deodorant - Women,Personal Care,Deodorant,Levi’s,Women,1205.9,200,6.03,Myntra,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",16.09
PR0422-M,PAIR0422,Garnier Shaving Cream - Men,Grooming,Shaving Cream,Garnier,Men,525.81,100,5.26,Nykaa,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0422-W,PAIR0422,Garnier Shaving Cream - Women,Grooming,Shaving Cream,Garnier,Women,617.12,100,6.17,Nykaa,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",17.37
PR0423-M,PAIR0423,Lakme Aftershave - Men,Grooming,Aftershave,Lakme,Men,909.8,50,18.2,RelianceDigital,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0423-W,PAIR0423,Lakme Aftershave - Women,Grooming,Aftershave,Lakme,Women,1011.75,50,20.23,RelianceDigital,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",11.21
PR0424-M,PAIR0424,H&M Aftershave - Men,Grooming,Aftershave,H&M,Men,362.4,200,1.81,Amazon,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0424-W,PAIR0424,H&M Aftershave - Women,Grooming,Aftershave,H&M,Women,426.45,200,2.13,Amazon,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",17.67
PR0425-M,PAIR0425,L’Oréal Lotion - Men,Personal Care,Lotion,L’Oréal,Men,551.92,100,5.52,RelianceDigital,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",0
PR0425-W,PAIR0425,L’Oréal Lotion - Women,Personal Care,Lotion,L’Oréal,Women,618.9,100,6.19,RelianceDigital,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",12.14
PR0426-M,PAIR0426,Bata Jeans - Men,Apparel,Jeans,Bata,Men,1709.27,XL,1709.27,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0426-W,PAIR0426,Bata Jeans - Women,Apparel,Jeans,Bata,Women,1992.64,XL,1992.64,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",16.58
PR0427-M,PAIR0427,Lakme Razor - Men,Grooming,Razor,Lakme,Men,1726.22,200,8.63,Myntra,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0427-W,PAIR0427,Lakme Razor - Women,Grooming,Razor,Lakme,Women,1929.06,200,9.65,Myntra,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",11.75
PR0428-M,PAIR0428,Axe T-Shirt - Men,Apparel,T-Shirt,Axe,Men,312.95,S,312.95,RelianceDigital,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0428-W,PAIR0428,Axe T-Shirt - Women,Apparel,T-Shirt,Axe,Women,375.52,S,375.52,RelianceDigital,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,19.99
PR0429-M,PAIR0429,Old Spice Aftershave - Men,Grooming,Aftershave,Old Spice,Men,236.77,200,1.18,Nykaa,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
PR0429-W,PAIR0429,Old Spice Aftershave - Women,Grooming,Aftershave,Old Spice,Women,277.86,200,1.39,Nykaa,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",17.35
PR0430-M,PAIR0430,Dove Razor - Men,Grooming,Razor,Dove,Men,1157.19,100,11.57,Flipkart,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0430-W,PAIR0430,Dove Razor - Women,Grooming,Razor,Dove,Women,1306.7,100,13.07,Flipkart,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",12.92
PR0431-M,PAIR0431,Ponds T-Shirt - Men,Apparel,T-Shirt,Ponds,Men,1463.11,L,1463.11,RelianceDigital,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0431-W,PAIR0431,Ponds T-Shirt - Women,Apparel,T-Shirt,Ponds,Women,1670.98,L,1670.98,RelianceDigital,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,14.21
PR0432-M,PAIR0432,Vaseline Hoodie - Men,Apparel,Hoodie,Vaseline,Men,975.94,S,975.94,Myntra,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0432-W,PAIR0432,Vaseline Hoodie - Women,Apparel,Hoodie,Vaseline,Women,1175.98,S,1175.98,Myntra,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",20.5
PR0433-M,PAIR0433,Garnier Hoodie - Men,Apparel,Hoodie,Garnier,Men,1094.19,S,1094.19,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0433-W,PAIR0433,Garnier Hoodie - Women,Apparel,Hoodie,Garnier,Women,1288.18,S,1288.18,BigBasket,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",17.73
PR0434-M,PAIR0434,Lakme Perfume - Men,Personal Care,Perfume,Lakme,Men,765.86,100,7.66,RelianceDigital,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",0
PR0434-W,PAIR0434,Lakme Perfume - Women,Personal Care,Perfume,Lakme,Women,898.28,100,8.98,RelianceDigital,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",17.29
PR0435-M,PAIR0435,Puma Perfume - Men,Personal Care,Perfume,Puma,Men,905.96,200,4.53,Amazon,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",0
PR0435-W,PAIR0435,Puma Perfume - Women,Personal Care,Perfume,Puma,Women,1099.89,200,5.5,Amazon,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",21.41
PR0436-M,PAIR0436,Himalaya Body Wash - Men,Personal Care,Body Wash,Himalaya,Men,1540.72,250,6.16,RelianceDigital,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR0436-W,PAIR0436,Himalaya Body Wash - Women,Personal Care,Body Wash,Himalaya,Women,1836.69,250,7.35,RelianceDigital,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",19.21
PR0437-M,PAIR0437,Biotique Body Wash - Men,Personal Care,Body Wash,Biotique,Men,328.89,50,6.58,Amazon,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",0
PR0437-W,PAIR0437,Biotique Body Wash - Women,Personal Care,Body Wash,Biotique,Women,401.34,50,8.03,Amazon,Refreshing body wash that nourishes and hydrates your skin.,"Shea Butter, Vitamin E, Aqua, Perfume",22.03
PR0438-M,PAIR0438,Dove Perfume - Men,Personal Care,Perfume,Dove,Men,435.4,50,8.71,BigBasket,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",0
PR0438-W,PAIR0438,Dove Perfume - Women,Personal Care,Perfume,Dove,Women,525.72,50,10.51,BigBasket,Long-lasting fragrance with floral and woody notes.,"Alcohol, Water, Fragrance, Limonene",20.74
PR0439-M,PAIR0439,Bata Lotion - Men,Personal Care,Lotion,Bata,Men,1737.56,500,3.48,Flipkart,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",0
PR0439-W,PAIR0439,Bata Lotion - Women,Personal Care,Lotion,Bata,Women,2113.2,500,4.23,Flipkart,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",21.62
PR0440-M,PAIR0440,Nike Jeans - Men,Apparel,Jeans,Nike,Men,1114.14,XL,1114.14,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",0
PR0440-W,PAIR0440,Nike Jeans - Women,Apparel,Jeans,Nike,Women,1353.19,XL,1353.19,Amazon,Slim-fit jeans crafted from durable stretch denim.,"98% Cotton, 2% Elastane",21.46
PR0441-M,PAIR0441,Nivea Shampoo - Men,Personal Care,Shampoo,Nivea,Men,884.8,200,4.42,Flipkart,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",0
PR0441-W,PAIR0441,Nivea Shampoo - Women,Personal Care,Shampoo,Nivea,Women,1098.42,200,5.49,Flipkart,"Cleanses scalp and strengthens hair roots for smooth, shiny hair.","Keratin, Biotin, Aqua, Citric Acid",24.14
PR0442-M,PAIR0442,Patanjali Shaving Cream - Men,Grooming,Shaving Cream,Patanjali,Men,1241.55,500,2.48,BigBasket,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",0
PR0442-W,PAIR0442,Patanjali Shaving Cream - Women,Grooming,Shaving Cream,Patanjali,Women,1457.77,500,2.92,BigBasket,"Rich, foamy texture for a smooth, irritation-free shave.","Stearic Acid, Glycerin, Aqua, Perfume",17.42
PR0443-M,PAIR0443,Old Spice Shoes - Men,Apparel,Shoes,Old Spice,Men,1437.21,S,1437.21,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0443-W,PAIR0443,Old Spice Shoes - Women,Apparel,Shoes,Old Spice,Women,1626.01,S,1626.01,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",13.14
PR0444-M,PAIR0444,H&M Deodorant - Men,Personal Care,Deodorant,H&M,Men,1203.49,100,12.03,BigBasket,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",0
PR0444-W,PAIR0444,H&M Deodorant - Women,Personal Care,Deodorant,H&M,Women,1447.81,100,14.48,BigBasket,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",20.3
PR0445-M,PAIR0445,Mamaearth Razor - Men,Grooming,Razor,Mamaearth,Men,1306.68,500,2.61,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0445-W,PAIR0445,Mamaearth Razor - Women,Grooming,Razor,Mamaearth,Women,1539.8,500,3.08,RelianceDigital,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",17.84
PR0446-M,PAIR0446,Mamaearth T-Shirt - Men,Apparel,T-Shirt,Mamaearth,Men,1130.34,XL,1130.34,Myntra,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0446-W,PAIR0446,Mamaearth T-Shirt - Women,Apparel,T-Shirt,Mamaearth,Women,1359.88,XL,1359.88,Myntra,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,20.31
PR0447-M,PAIR0447,Garnier Shoes - Men,Apparel,Shoes,Garnier,Men,294.67,L,294.67,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0447-W,PAIR0447,Garnier Shoes - Women,Apparel,Shoes,Garnier,Women,328.06,L,328.06,Amazon,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",11.33
PR0448-M,PAIR0448,Biotique T-Shirt - Men,Apparel,T-Shirt,Biotique,Men,1518.6,M,1518.6,Nykaa,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0448-W,PAIR0448,Biotique T-Shirt - Women,Apparel,T-Shirt,Biotique,Women,1852.98,M,1852.98,Nykaa,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,22.02
PR0449-M,PAIR0449,Nivea Shoes - Men,Apparel,Shoes,Nivea,Men,924.41,XL,924.41,RelianceDigital,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",0
PR0449-W,PAIR0449,Nivea Shoes - Women,Apparel,Shoes,Nivea,Women,1050.56,XL,1050.56,RelianceDigital,"Comfortable, stylish shoes perfect for everyday wear.","Rubber Sole, Synthetic Upper",13.65
PR0450-M,PAIR0450,Nike Conditioner - Men,Personal Care,Conditioner,Nike,Men,1999.24,250,8,Amazon,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",0
PR0450-W,PAIR0450,Nike Conditioner - Women,Personal Care,Conditioner,Nike,Women,2288.26,250,9.15,Amazon,Deep-conditioning formula for silky and manageable hair.,"Coconut Oil, Argan Oil, Aqua, Dimethicone",14.46
PR0451-M,PAIR0451,Himalaya Hoodie - Men,Apparel,Hoodie,Himalaya,Men,388.01,L,388.01,Flipkart,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",0
PR0451-W,PAIR0451,Himalaya Hoodie - Women,Apparel,Hoodie,Himalaya,Women,450.92,L,450.92,Flipkart,Cozy hoodie with modern fit and premium fabric.,"Cotton, Polyester Blend",16.21
PR0452-M,PAIR0452,Levi’s Razor - Men,Grooming,Razor,Levi’s,Men,1961.09,1000,1.96,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0452-W,PAIR0452,Levi’s Razor - Women,Grooming,Razor,Levi’s,Women,2298.15,1000,2.3,BigBasket,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",17.19
PR0453-M,PAIR0453,Nivea Moisturizer - Men,Personal Care,Moisturizer,Nivea,Men,1679.6,250,6.72,Myntra,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR0453-W,PAIR0453,Nivea Moisturizer - Women,Personal Care,Moisturizer,Nivea,Women,1886.72,250,7.55,Myntra,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",12.33
PR0454-M,PAIR0454,Bata Deodorant - Men,Personal Care,Deodorant,Bata,Men,1988.38,750,2.65,RelianceDigital,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",0
PR0454-W,PAIR0454,Bata Deodorant - Women,Personal Care,Deodorant,Bata,Women,2368.13,750,3.16,RelianceDigital,48-hour protection with a subtle fragrance.,"Aluminum Chlorohydrate, Fragrance, Aqua, Propylene Glycol",19.1
PR0455-M,PAIR0455,H&M Face Wash - Men,Personal Care,Face Wash,H&M,Men,1342.66,50,26.85,Flipkart,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",0
PR0455-W,PAIR0455,H&M Face Wash - Women,Personal Care,Face Wash,H&M,Women,1477.56,50,29.55,Flipkart,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",10.05
PR0456-M,PAIR0456,Dove Razor - Men,Grooming,Razor,Dove,Men,869.11,750,1.16,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",0
PR0456-W,PAIR0456,Dove Razor - Women,Grooming,Razor,Dove,Women,1009.09,750,1.35,Nykaa,Precision razor with flexible blades for smooth shaving.,"Stainless Steel, Plastic Handle, Rubber Grip",16.11
PR0457-M,PAIR0457,Patanjali Face Wash - Men,Personal Care,Face Wash,Patanjali,Men,587.21,750,0.78,Amazon,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",0
PR0457-W,PAIR0457,Patanjali Face Wash - Women,Personal Care,Face Wash,Patanjali,Women,648.85,750,0.87,Amazon,Gentle face wash enriched with aloe vera and vitamin E for daily freshness.,"Aloe Vera, Glycerin, Aqua, Fragrance",10.5
PR0458-M,PAIR0458,H&M Moisturizer - Men,Personal Care,Moisturizer,H&M,Men,811.6,150,5.41,Myntra,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",0
PR0458-W,PAIR0458,H&M Moisturizer - Women,Personal Care,Moisturizer,H&M,Women,955.06,150,6.37,Myntra,Non-greasy moisturizer that keeps skin hydrated all day.,"Hyaluronic Acid, Aloe Vera, Aqua, Glycerin",17.68
PR0459-M,PAIR0459,Dove T-Shirt - Men,Apparel,T-Shirt,Dove,Men,544.57,S,544.57,Myntra,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,0
PR0459-W,PAIR0459,Dove T-Shirt - Women,Apparel,T-Shirt,Dove,Women,672.72,S,672.72,Myntra,Soft cotton T-shirt designed for everyday comfort.,100% Cotton,23.53
PR0460-M,PAIR0460,Bata Lotion - Men,Personal Care,Lotion,Bata,Men,1228.24,150,8.19,Amazon,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",0
PR0460-W,PAIR0460,Bata Lotion - Women,Personal Care,Lotion,Bata,Women,1400.54,150,9.34,Amazon,Hydrating body lotion with long-lasting softness.,"Shea Butter, Glycerin, Vitamin E, Fragrance",14.03
PR0461-M,PAIR0461,Himalaya Aftershave - Men,Grooming,Aftershave,Himalaya,Men,817.87,200,4.09,Amazon,Cooling aftershave lotion with soothing aloe vera.,"Aloe Vera, Ethanol, Menthol, Fragrance",0
